review,aspects,scores,sentiment,sentiment_score
Trip Verified   Gatwick   Lucia Great service  this flight Thank you very much for the cabin and the great cabin crew Excellent Service,"['customer service', 'seat comfort', 'staff attitude']","[0.9954612851142883, 0.9647011756896973, 0.9434812068939209]",positive,0.9828041791915894
Trip Verified   London  Singapore  have  commend  staff  this occasion They were friendly welcoming and  accommodating  passengers throughout the flight Even  the last few moments they were laughing and joking with  Highly professional and sensitive  our n,"['customer service', 'staff attitude', 'lounge experience']","[0.9958131313323975, 0.9946128129959106, 0.7009005546569824]",positive,0.9300881028175354
Trip Verified   London  San Francisco return  Economy The seats are small Outbound was bearable because there was  empty seat between the two   but returning  empty seat and  was horrible  only  and female but couldnt lean down  the seat  front    collect ,"['booking problems', 'seat comfort', 'customer service']","[0.4733985960483551, 0.3957372009754181, 0.07787077128887177]",neutral,0.6507356762886047
Not Verified   Gatwick  Venice  have flown this route and class  two occasions and been pleased with all aspects  the recent trip  both had mobility issues and the check  operator immediately suggested their assistance service  was welcome and efficient pa,"['customer service', 'staff attitude', 'lounge experience']","[0.9839653968811035, 0.9149523973464966, 0.7672229409217834]",positive,0.8130115866661072
Trip Verified   Bordeaux  Gatwick British Airways cancelled  September  flight due  the pilots strike with advance notice  made alternative travel arrangements confirmed that  wanted   cancel from  end  order  receive  refund and received confirmation from,"['customer service', 'booking problems', 'flight delays']","[0.9916599988937378, 0.983900785446167, 0.981087863445282]",neutral,0.6166085004806519
Trip Verified   Seychelles  London Day time flight back  London Staff were very welcoming greeted  entry  aircraft and shown  seats   Best seats   couple  book  they are away from the toilet  the front cabin and the window  seat has direct access  the aisl,"['customer service', 'seat comfort', 'staff attitude']","[0.9853317141532898, 0.9845575094223022, 0.9772529006004333]",positive,0.953046977519989
Trip Verified  London  Belfast British Airways bullied  parents and spoilt  special occasion  booked  parents    attend  investiture  the Palace  mother had  heart attack  months ago and this was her first flight post recovery and  had chosen  expecting th,"['staff attitude', 'booking problems', 'customer service']","[0.9708718657493591, 0.9108577966690063, 0.5715194344520569]",negative,0.6675102114677429
Trip Verified   London  Cape Town  had booked business class tickets  year  advance for  trip  Africa  usually fly Star Alliance but picked  for  segment for better connection timing through London  Cape Town This was  huge mistake  had tried  reserve seat,"['booking problems', 'staff attitude', 'customer service']","[0.9028655886650085, 0.4597005844116211, 0.279507040977478]",negative,0.5677447319030762
Trip Verified   San Jose  London The  screen   was broken could not  locked into position that would allow  watch movies Flight attendants could not fix  and suggested  move   different seat which  slipped  purpose while checked  The back  the seat  front ,"['flight delays', 'staff attitude', 'customer service']","[0.7470175623893738, 0.6927606463432312, 0.6248869895935059]",negative,0.7752044796943665
Trip Verified  London Heathrow  Edinburgh Boarding efficient Flight was full  passengers asked  volunteer  check  hand luggage  doing  they would get priority boarding  took  the offer too out  laptop and carried    the plane The aircraft  only two months ,"['customer service', 'staff attitude', 'baggage issues']","[0.709863007068634, 0.15602053701877594, 0.11799652874469757]",neutral,0.6384338140487671
Trip Verified   Flight from Gatwick  Barbados Check  and business lounge were good  looks like they had added champagne  the self service drinks which   positive Breakfast was good Flight left  time boarding well run  have not flown  their economy cabin fo,"['customer service', 'lounge experience', 'seat comfort']","[0.9874898195266724, 0.9524285197257996, 0.8463325500488281]",positive,0.893573522567749
Trip Verified    were not supposed    this flight but had been bumped from our Icelandair flight and rebooked onto  direct from Toronto  London Heathrow  tried  get  changed   were supposed  fly into Gatwick The flight was quite good Service was fantastic ,"['customer service', 'booking problems', 'flight delays']","[0.9922781586647034, 0.9913570880889893, 0.9516593217849731]",positive,0.562031626701355
Trip Verified    was travelling from Jeddah  London with  bag  arrive  hour  minutes earlier but the check  counter was closed  tried  best but there was  staff  help    have  leave  bag   was not allowed  take the bag  the plane  London  made  complaint b,"['baggage issues', 'staff attitude', 'flight delays']","[0.9989907741546631, 0.9864311218261719, 0.9797770380973816]",negative,0.7193620204925537
Not Verified   Zurich  London return Both legs travelled with hand luggage only and  could not choose  seat without paying Fair enough but when there are  empty rows either side   strangers cramped into one row and not allowed spread out  they had not paid,"['booking problems', 'baggage issues', 'staff attitude']","[0.9948098063468933, 0.9756847620010376, 0.9168238639831543]",negative,0.6996625065803528
Trip Verified   San Francisco  London Efficient check   friendly agent who offered  upgrade  First   per person which  declined Refurbished lounge was spacious and comfortable with nice selection  snacks Boarding  time but could have been better controlled,"['lounge experience', 'customer service', 'staff attitude']","[0.9735067486763, 0.9407415986061096, 0.7182183861732483]",positive,0.8060694336891174
Trip Verified  London  Belfast Check  was fast and efficient and using the  Terminal First Class check  and security area was really good and  was straight into the lounge Great selection  food and drinks early morning  really like the  boarding process ie,"['customer service', 'lounge experience', 'food quality']","[0.9906264543533325, 0.9854779243469238, 0.8809347748756409]",positive,0.9726319313049316
Not Verified   London Gatwick  Salzburg with British Airways Worst customer experience  have ever had after cancelled flights due  strike action  response and when  did  was weeks between getting answers only   told its not their fault and would not pay to,"['flight delays', 'staff attitude', 'customer service']","[0.9975938200950623, 0.9917481541633606, 0.9913175702095032]",negative,0.9330687522888184
Trip Verified   Frankfurt  London Flight attendants very kind when flying  Return flight was canceled  London City Airport and  took almost three hours  get rebooking hotel voucher and transportation arranged That could  done far more efficiently  water no,"['booking problems', 'customer service', 'staff attitude']","[0.9814640283584595, 0.9813380241394043, 0.9703919291496277]",neutral,0.49457165598869324
Trip Verified   Hyderabad  San Francisco via London  had  awesome experience with one  customer service representatives  British Airways  called them with regards   reimbursement and was put across  lady named Florencia She not only helped gather all detai,"['customer service', 'staff attitude', 'booking problems']","[0.9967135190963745, 0.9180757403373718, 0.8458371162414551]",positive,0.9515566229820251
Trip Verified   Vancouver  London Very poor experience  flight with  the  business  not nice  much  crowded  economical class One toilet closed nobody around  repair   one point  even better than asian companies its even more freezing why   need  freeze  s,"['booking problems', 'flight delays', 'staff attitude']","[0.6804872751235962, 0.49981454014778137, 0.3373083770275116]",negative,0.9239274263381958
